Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
ITT EDUCATIONAL SERVICES INC,ESI,Common,789685,789685,92693000,92693000,0.87,,Hist,06/30/2007
"LIFE TIME FITNESS, INC.",LTM,Common,1739100,1739100,92572000,92572000,0.87,,Hist,06/30/2007
NUTRI SYSTEM INC /DE/,NTRI,PUT,1310000,1310000,91504000,91504000,0.86,,Hist,06/30/2007
RALPH LAUREN CORP,RL,CL A,927606,927606,91007000,91007000,0.85,,Hist,06/30/2007
NYMEX HOLDINGS INC,NMX,Common,701097,701097,88079000,88079000,0.82,,Hist,06/30/2007
CIMPRESS N.V.,VPRT,Common,1912276,1912276,73145000,73145000,0.68,,Hist,06/30/2007
"NetEase, Inc.",NTES,SPONSORED ADR,3817612,3817612,64976000,64976000,0.61,,Hist,06/30/2007
GENERAL ELECTRIC CO,GE,Common,1528601,1528601,58515000,58515000,0.55,,Hist,06/30/2007
WNS (HOLDINGS) LTD,WNS,SPON ADR,1992808,1992808,56715000,56715000,0.53,,Hist,06/30/2007
GARTNER INC,IT,Common,1990323,1990323,48942000,48942000,0.46,,Hist,06/30/2007
Bunge LTD,BG,PUT,550000,550000,46475000,46475000,0.43,,Hist,06/30/2007
BAXTER INTERNATIONAL INC,BAX,Common,573000,573000,32283000,32283000,0.30,,Hist,06/30/2007
EASTMAN KODAK CO,EK,PUT,1150000,1150000,32005000,32005000,0.30,,Hist,06/30/2007
"SRA INTERNATIONAL, INC.",SRX,Cl A,1075600,1075600,27170000,27170000,0.25,,Hist,06/30/2007
Sunovion Pharmaceuticals Inc.,SEPR,COM,510000,510000,20920000,20920000,0.20,,Hist,06/30/2007
AFFYMAX INC,AFFY,COMMON,733650,733650,19779000,19779000,0.18,,Hist,06/30/2007
"Leidos Holdings, Inc.",SAI,Common,943900,943900,17056000,17056000,0.16,,Hist,06/30/2007
ARRAY BIOPHARMA INC,ARRY,Common,1146785,1146785,13383000,13383000,0.13,,Hist,06/30/2007
PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,TLK,SPONSORED ADR,283822,283822,12233000,12233000,0.11,,Hist,06/30/2007
"OVERSTOCK.COM, INC",OSTK,PUT,635000,635000,11601000,11601000,0.11,,Hist,06/30/2007
CAREER EDUCATION CORP,CECO,PUT,200000,200000,6754000,6754000,0.06,,Hist,06/30/2007
STRAYER EDUCATION INC,STRA,Common,0,-573755,0,-71719000,0.00,0.00,Hist,06/30/2007
"CISCO SYSTEMS, INC.",CSCO,Common,0,-16280627,0,-415644000,0.00,0.00,Hist,06/30/2007
COMCAST CORP,CMCSK,Common,0,-2149463,0,-54747000,0.00,0.00,Hist,06/30/2007
Mastercard Inc,MA,CL A,0,-4070659,0,-432467000,0.00,0.00,Hist,06/30/2007
MARTIN MARIETTA MATERIALS INC,MLM,Common,0,-1011957,0,-136817000,0.00,0.00,Hist,06/30/2007
"CalAtlantic Group, Inc.",SPF,Common,0,-5974021,0,-124678000,0.00,0.00,Hist,06/30/2007
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,11877289,11877289,567616000,567616000,6.32,,Hist,03/31/2007
QUALCOMM INC/DE,QCOM,Common,12523020,12523020,534232000,534232000,5.95,,Hist,03/31/2007
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,9891248,9891248,516988000,516988000,5.76,,Hist,03/31/2007
Mastercard Inc,MA,CL A,4070659,4070659,432467000,432467000,4.82,,Hist,03/31/2007
SOUTHWESTERN ENERGY CO,SWN,Common,10196212,10196212,417841000,417841000,4.65,,Hist,03/31/2007
"CISCO SYSTEMS, INC.",CSCO,Common,16280627,16280627,415644000,415644000,4.63,,Hist,03/31/2007
GOOGLE INC.,GOOG,CL A,897467,897467,411183000,411183000,4.58,,Hist,03/31/2007
NYMEX HOLDINGS INC,NMX,Common,2981253,2981253,404735000,404735000,4.51,,Hist,03/31/2007
GENENTECH INC,DNA,Common,4698690,4698690,385856000,385856000,4.30,,Hist,03/31/2007
Vulcan Materials CO,VMC,Common,3100017,3100017,361090000,361090000,4.02,,Hist,03/31/2007
CARMAX INC,KMX,Common,14304866,14304866,351041000,351041000,3.91,,Hist,03/31/2007
"Intercontinental Exchange Holdings, Inc.",ICE,Common,2689517,2689517,328686000,328686000,3.66,,Hist,03/31/2007
SCHLUMBERGER LIMITED/NV,SLB,Common,4745199,4745199,327893000,327893000,3.65,,Hist,03/31/2007
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,9653613,9653613,287678000,287678000,3.20,,Hist,03/31/2007
APPLE INC,AAPL,Common,2980182,2980182,276889000,276889000,3.08,,Hist,03/31/2007
EXPRESS SCRIPTS INC,ESRX,Common,3264978,3264978,263549000,263549000,2.94,,Hist,03/31/2007
"TAPESTRY, INC.",COH,Common,4388438,4388438,219641000,219641000,2.45,,Hist,03/31/2007
EQUINIX INC,EQIX,Common,2263848,2263848,193853000,193853000,2.16,,Hist,03/31/2007
EAGLE MATERIALS INC,EXP,Common,4010184,4010184,178975000,178975000,1.99,,Hist,03/31/2007
SINA CORP,SINA,Common,4670695,4670695,156982000,156982000,1.75,,Hist,03/31/2007
ITT EDUCATIONAL SERVICES INC,ESI,Common,1827485,1827485,148922000,148922000,1.66,,Hist,03/31/2007
MSC INDUSTRIAL DIRECT CO INC,MSM,CL A,3188052,3188052,148818000,148818000,1.66,,Hist,03/31/2007
"CBRE GROUP, INC.",CBG,Common,4336549,4336549,148223000,148223000,1.65,,Hist,03/31/2007
"NetEase, Inc.",NTES,SPONSORED ADR,8042286,8042286,142670000,142670000,1.59,,Hist,03/31/2007
DICKS SPORTING GOODS INC,DKS,Common,2420610,2420610,141025000,141025000,1.57,,Hist,03/31/2007
MARTIN MARIETTA MATERIALS INC,MLM,Common,1011957,1011957,136817000,136817000,1.52,,Hist,03/31/2007
TEXAS INDUSTRIES INC,TXI,Common,1777799,1777799,134277000,134277000,1.50,,Hist,03/31/2007
"CalAtlantic Group, Inc.",SPF,Common,5974021,5974021,124678000,124678000,1.39,,Hist,03/31/2007
"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",MDRX,Common,3803989,3803989,101985000,101985000,1.14,,Hist,03/31/2007
ILLUMINA INC,ILMN,Common,3249421,3249421,95208000,95208000,1.06,,Hist,03/31/2007
RESOURCES CONNECTION INC,RECN,Common,2616163,2616163,83691000,83691000,0.93,,Hist,03/31/2007
STRAYER EDUCATION INC,STRA,Common,573755,573755,71719000,71719000,0.80,,Hist,03/31/2007
RALPH LAUREN CORP,RL,CL A,794406,794406,70027000,70027000,0.78,,Hist,03/31/2007
CIMPRESS N.V.,VPRT,Common,1431177,1431177,54814000,54814000,0.61,,Hist,03/31/2007
COMCAST CORP,CMCSK,Common,2149463,2149463,54747000,54747000,0.61,,Hist,03/31/2007
WNS (HOLDINGS) LTD,WNS,SPON ADR,1832608,1832608,53402000,53402000,0.59,,Hist,03/31/2007
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,760501,760501,50942000,50942000,0.57,,Hist,03/31/2007
NUTRI SYSTEM INC /DE/,NTRI,PUT,500000,500000,26205000,26205000,0.29,,Hist,03/31/2007
EASTMAN KODAK CO,EK,PUT,1150000,1150000,25944000,25944000,0.29,,Hist,03/31/2007
Sunovion Pharmaceuticals Inc.,SEPR,COM,510000,510000,23781000,23781000,0.26,,Hist,03/31/2007
AFFYMAX INC,AFFY,COMMON,733650,733650,23624000,23624000,0.26,,Hist,03/31/2007
GARTNER INC,IT,Common,862704,862704,20662000,20662000,0.23,,Hist,03/31/2007
PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,TLK,SPONSORED ADR,397900,397900,17165000,17165000,0.19,,Hist,03/31/2007
GENERAL ELECTRIC CO,GE,Common,354395,354395,12531000,12531000,0.14,,Hist,03/31/2007
"OVERSTOCK.COM, INC",OSTK,PUT,635000,635000,10541000,10541000,0.12,,Hist,03/31/2007
"SRA INTERNATIONAL, INC.",SRX,Cl A,361600,361600,8809000,8809000,0.10,,Hist,03/31/2007
ARRAY BIOPHARMA INC,ARRY,Common,516390,516390,6558000,6558000,0.07,,Hist,03/31/2007
CAREER EDUCATION CORP,CECO,PUT,200000,200000,6100000,6100000,0.07,,Hist,03/31/2007
MARRIOTT INTERNATIONAL INC /MD/,MAR,CL A,0,-3878088,0,-185062000,0.00,0.00,Hist,03/31/2007
CORNING INC /NY,GLW,Common,0,-4097955,0,-76673000,0.00,0.00,Hist,03/31/2007
ADVANCE AUTO PARTS INC,AAP,Common,0,-3491501,0,-124158000,0.00,0.00,Hist,03/31/2007
MONSANTO CO /NEW/,MON,Common,0,-5775736,0,-303399000,0.00,0.00,Hist,03/31/2007
"Baidu, Inc.",BIDU,SPON ADR REP A,0,-961255,0,-108324000,0.00,0.00,Hist,03/31/2007
BED BATH & BEYOND INC,BBBY,Common,0,-409747,0,-15611000,0.00,0.00,Hist,03/31/2007
SLM CORP,SLM,Common,0,-5557218,0,-271026000,0.00,0.00,Hist,03/31/2007
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,11629148,11629148,562093000,562093000,6.88,,Hist,12/31/2006
QUALCOMM INC/DE,QCOM,Common,12910539,12910539,487889000,487889000,5.97,,Hist,12/31/2006
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,9299189,9299189,420509000,420509000,5.14,,Hist,12/31/2006
CARMAX INC,KMX,Common,6793067,6793067,364312000,364312000,4.46,,Hist,12/31/2006
GENENTECH INC,DNA,Common,4292390,4292390,348242000,348242000,4.26,,Hist,12/31/2006
SCHLUMBERGER LIMITED/NV,SLB,Common,5260599,5260599,332259000,332259000,4.06,,Hist,12/31/2006
SOUTHWESTERN ENERGY CO,SWN,Common,9461712,9461712,331633000,331633000,4.06,,Hist,12/31/2006
GOOGLE INC.,GOOG,CL A,707385,707385,325737000,325737000,3.98,,Hist,12/31/2006
Mastercard Inc,MA,CL A,3273215,3273215,322379000,322379000,3.94,,Hist,12/31/2006
MARTIN MARIETTA MATERIALS INC,MLM,Common,3061474,3061474,318118000,318118000,3.89,,Hist,12/31/2006
COMCAST CORP,CMCSK,Common,7354565,7354565,308009000,308009000,3.77,,Hist,12/31/2006
"Intercontinental Exchange Holdings, Inc.",ICE,Common,2837617,2837617,306179000,306179000,3.75,,Hist,12/31/2006
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,11253703,11253703,303963000,303963000,3.72,,Hist,12/31/2006
MONSANTO CO /NEW/,MON,Common,5775736,5775736,303399000,303399000,3.71,,Hist,12/31/2006
SLM CORP,SLM,Common,5557218,5557218,271026000,271026000,3.32,,Hist,12/31/2006
NYMEX HOLDINGS INC,NMX,Common,2058788,2058788,255310000,255310000,3.12,,Hist,12/31/2006
APPLE INC,AAPL,Common,2996695,2996695,254240000,254240000,3.11,,Hist,12/31/2006
Vulcan Materials CO,VMC,Common,2772087,2772087,249127000,249127000,3.05,,Hist,12/31/2006
"CISCO SYSTEMS, INC.",CSCO,Common,8713453,8713453,238139000,238139000,2.91,,Hist,12/31/2006
"NetEase, Inc.",NTES,SPONSORED ADR,9903977,9903977,185105000,185105000,2.26,,Hist,12/31/2006
MARRIOTT INTERNATIONAL INC /MD/,MAR,CL A,3878088,3878088,185062000,185062000,2.26,,Hist,12/31/2006
EQUINIX INC,EQIX,Common,1897155,1897155,143463000,143463000,1.75,,Hist,12/31/2006
RALPH LAUREN CORP,RL,CL A,1734848,1734848,134728000,134728000,1.65,,Hist,12/31/2006
ADVANCE AUTO PARTS INC,AAP,Common,3491501,3491501,124158000,124158000,1.52,,Hist,12/31/2006
ITT EDUCATIONAL SERVICES INC,ESI,Common,1853516,1853516,123018000,123018000,1.50,,Hist,12/31/2006
DICKS SPORTING GOODS INC,DKS,Common,2339410,2339410,114608000,114608000,1.40,,Hist,12/31/2006
"Baidu, Inc.",BIDU,SPON ADR REP A,961255,961255,108324000,108324000,1.33,,Hist,12/31/2006
"CBRE GROUP, INC.",CBG,Common,2997949,2997949,99532000,99532000,1.22,,Hist,12/31/2006
EASTMAN KODAK CO,EK,PUT,3650000,3650000,94170000,94170000,1.15,,Hist,12/31/2006
"TAPESTRY, INC.",COH,Common,1875638,1875638,80577000,80577000,0.99,,Hist,12/31/2006
CORNING INC /NY,GLW,Common,4097955,4097955,76673000,76673000,0.94,,Hist,12/31/2006
RESOURCES CONNECTION INC,RECN,Common,2131291,2131291,67860000,67860000,0.83,,Hist,12/31/2006
CAREER EDUCATION CORP,CECO,PUT,2533500,2533500,62780000,62780000,0.77,,Hist,12/31/2006
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,993808,993808,61984000,61984000,0.76,,Hist,12/31/2006
CIMPRESS N.V.,VPRT,Common,1700462,1700462,56302000,56302000,0.69,,Hist,12/31/2006
STRAYER EDUCATION INC,STRA,Common,523225,523225,55488000,55488000,0.68,,Hist,12/31/2006
Sunovion Pharmaceuticals Inc.,SEPR,COM,400000,400000,24632000,24632000,0.30,,Hist,12/31/2006
GENERAL ELECTRIC CO,GE,Common,554395,554395,20629000,20629000,0.25,,Hist,12/31/2006
PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,TLK,SPONSORED ADR,397900,397900,18144000,18144000,0.22,,Hist,12/31/2006
BED BATH & BEYOND INC,BBBY,Common,409747,409747,15611000,15611000,0.19,,Hist,12/31/2006
"OVERSTOCK.COM, INC",OSTK,PUT,485000,485000,7663000,7663000,0.09,,Hist,12/31/2006
ARRAY BIOPHARMA INC,ARRY,Common,516390,516390,6672000,6672000,0.08,,Hist,12/31/2006
AFFYMAX INC,AFFY,COMMON,163817,163817,5576000,5576000,0.07,,Hist,12/31/2006
CONOR MEDSYSTEMS INC,CONR,Common,0,-863844,0,-20361000,0.00,0.00,Hist,12/31/2006
ENERGY CO OF MINAS GERAIS,CIG,Common,0,-826600,0,-32444000,0.00,0.00,Hist,12/31/2006
CME GROUP INC.,,Cl A,0,-184099,0,-88045000,0.00,0.00,Hist,12/31/2006
ITC Holdings Corp.,ITC,Common,0,-467700,0,-14592000,0.00,0.00,Hist,12/31/2006
NET 1 UEPS TECHNOLOGIES INC,UEPS,Common,0,-2831578,0,-64730000,0.00,0.00,Hist,12/31/2006
ONYX PHARMACEUTICALS INC,ONXX,Common,0,-2386707,0,-41266000,0.00,0.00,Hist,12/31/2006
WHITE MOUNTAINS INSURANCE GROUP LTD,WTM,Common,0,-121950,0,-60604000,0.00,0.00,Hist,12/31/2006
BROWN & BROWN INC,BRO,Common,0,-2376884,0,-72638000,0.00,0.00,Hist,12/31/2006
BROADCOM CORP,BRCM,Cl A,0,-3872868,0,-117503000,0.00,0.00,Hist,12/31/2006
US AIRWAYS GROUP INC,LCC,Common,0,-1129356,0,-50064000,0.00,0.00,Hist,12/31/2006
STARBUCKS CORP,SBUX,Common,0,-2257702,0,-76875000,0.00,0.00,Hist,12/31/2006
"CalAtlantic Group, Inc.",SPF,Common,0,-3481800,0,-81822000,0.00,0.00,Hist,12/31/2006
LAS VEGAS SANDS CORP,LVS,Common,0,-619700,0,-42356000,0.00,0.00,Hist,12/31/2006
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,11629148,11629148,514260000,514260000,7.17,,Hist,09/30/2006
GOOGLE INC.,GOOG,CL A,1118149,1118149,449384000,449384000,6.27,,Hist,09/30/2006
COMCAST CORP,CMCSK,Common,11764631,11764631,433056000,433056000,6.04,,Hist,09/30/2006
QUALCOMM INC/DE,QCOM,Common,11501753,11501753,418089000,418089000,5.83,,Hist,09/30/2006
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,9310989,9310989,366574000,366574000,5.11,,Hist,09/30/2006
SCHLUMBERGER LIMITED/NV,SLB,Common,5773099,5773099,358105000,358105000,5.00,,Hist,09/30/2006
SLM CORP,SLM,Common,6348375,6348375,329989000,329989000,4.60,,Hist,09/30/2006
APPLE INC,AAPL,Common,3723286,3723286,286619000,286619000,4.00,,Hist,09/30/2006
ADVANCE AUTO PARTS INC,AAP,Common,7874612,7874612,259390000,259390000,3.62,,Hist,09/30/2006
MARTIN MARIETTA MATERIALS INC,MLM,Common,3064774,3064774,259341000,259341000,3.62,,Hist,09/30/2006
SOUTHWESTERN ENERGY CO,SWN,Common,8218512,8218512,245487000,245487000,3.42,,Hist,09/30/2006
"TAPESTRY, INC.",COH,Common,6725952,6725952,231373000,231373000,3.23,,Hist,09/30/2006
"CISCO SYSTEMS, INC.",CSCO,Common,9819414,9819414,225650000,225650000,3.15,,Hist,09/30/2006
MONSANTO CO /NEW/,MON,Common,4190736,4190736,197006000,197006000,2.75,,Hist,09/30/2006
"NetEase, Inc.",NTES,SPONSORED ADR,11634856,11634856,190346000,190346000,2.66,,Hist,09/30/2006
GENENTECH INC,DNA,Common,2246090,2246090,185752000,185752000,2.59,,Hist,09/30/2006
CORNING INC /NY,GLW,Common,6856425,6856425,167365000,167365000,2.34,,Hist,09/30/2006
CARMAX INC,KMX,Common,3656067,3656067,152495000,152495000,2.13,,Hist,09/30/2006
BED BATH & BEYOND INC,BBBY,Common,3586238,3586238,137209000,137209000,1.91,,Hist,09/30/2006
RALPH LAUREN CORP,RL,CL A,2112348,2112348,136648000,136648000,1.91,,Hist,09/30/2006
"CBRE GROUP, INC.",CBG,Common,5435198,5435198,133706000,133706000,1.87,,Hist,09/30/2006
MARRIOTT INTERNATIONAL INC /MD/,MAR,CL A,3153688,3153688,121859000,121859000,1.70,,Hist,09/30/2006
BROADCOM CORP,BRCM,Cl A,3872868,3872868,117503000,117503000,1.64,,Hist,09/30/2006
DICKS SPORTING GOODS INC,DKS,Common,2557810,2557810,116432000,116432000,1.62,,Hist,09/30/2006
"Baidu, Inc.",BIDU,SPON ADR REP A,1224839,1224839,107222000,107222000,1.50,,Hist,09/30/2006
CME GROUP INC.,,Cl A,184099,184099,88045000,88045000,1.23,,Hist,09/30/2006
"CalAtlantic Group, Inc.",SPF,Common,3481800,3481800,81822000,81822000,1.14,,Hist,09/30/2006
EASTMAN KODAK CO,EK,PUT,3650000,3650000,81760000,81760000,1.14,,Hist,09/30/2006
STARBUCKS CORP,SBUX,Common,2257702,2257702,76875000,76875000,1.07,,Hist,09/30/2006
Vulcan Materials CO,VMC,Common,978600,978600,76575000,76575000,1.07,,Hist,09/30/2006
BROWN & BROWN INC,BRO,Common,2376884,2376884,72638000,72638000,1.01,,Hist,09/30/2006
NET 1 UEPS TECHNOLOGIES INC,UEPS,Common,2831578,2831578,64730000,64730000,0.90,,Hist,09/30/2006
WHITE MOUNTAINS INSURANCE GROUP LTD,WTM,Common,121950,121950,60604000,60604000,0.85,,Hist,09/30/2006
RESOURCES CONNECTION INC,RECN,Common,2131291,2131291,57097000,57097000,0.80,,Hist,09/30/2006
CAREER EDUCATION CORP,CECO,PUT,2533500,2533500,56978000,56978000,0.79,,Hist,09/30/2006
US AIRWAYS GROUP INC,LCC,Common,1129356,1129356,50064000,50064000,0.70,,Hist,09/30/2006
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,2227600,2227600,47359000,47359000,0.66,,Hist,09/30/2006
LAS VEGAS SANDS CORP,LVS,Common,619700,619700,42356000,42356000,0.59,,Hist,09/30/2006
ONYX PHARMACEUTICALS INC,ONXX,Common,2386707,2386707,41266000,41266000,0.58,,Hist,09/30/2006
CIMPRESS N.V.,VPRT,Common,1364962,1364962,35407000,35407000,0.49,,Hist,09/30/2006
ENERGY CO OF MINAS GERAIS,CIG,Common,826600,826600,32444000,32444000,0.45,,Hist,09/30/2006
CONOR MEDSYSTEMS INC,CONR,Common,863844,863844,20361000,20361000,0.28,,Hist,09/30/2006
GENERAL ELECTRIC CO,GE,Common,554395,554395,19570000,19570000,0.27,,Hist,09/30/2006
ITC Holdings Corp.,ITC,Common,467700,467700,14592000,14592000,0.20,,Hist,09/30/2006
ITT EDUCATIONAL SERVICES INC,ESI,Common,94100,94100,6239000,6239000,0.09,,Hist,09/30/2006
FIRST DATA CORP,FDC,Common,0,-2465900,0,-111064000,0.00,0.00,Hist,09/30/2006
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,0,-619846,0,-41759000,0.00,0.00,Hist,09/30/2006
VERTEX PHARMACEUTICALS INC / MA,VRTX,PUT,0,-495800,0,-18201000,0.00,0.00,Hist,09/30/2006
Vale S.A.,RIO-,Common,0,-11158000,0,-229632000,0.00,0.00,Hist,09/30/2006
FORD MOTOR CO,F,PUT,0,-719300,0,-4985000,0.00,0.00,Hist,09/30/2006
BLACKBERRY Ltd,RIMM,Common,0,-2342351,0,-163426000,0.00,0.00,Hist,09/30/2006
COPART INC,CPRT,Common,0,-1250520,0,-30713000,0.00,0.00,Hist,09/30/2006
GOOGLE INC.,GOOG,CL A,1458250,1458250,611488000,611488000,9.45,,Hist,06/30/2006
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,13690789,13690789,455356000,455356000,7.04,,Hist,06/30/2006
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,10832995,10832995,435807000,435807000,6.73,,Hist,06/30/2006
QUALCOMM INC/DE,QCOM,Common,9799987,9799987,392685000,392685000,6.07,,Hist,06/30/2006
SLM CORP,SLM,Common,7284175,7284175,385479000,385479000,5.96,,Hist,06/30/2006
MONSANTO CO /NEW/,MON,Common,3490868,3490868,293896000,293896000,4.54,,Hist,06/30/2006
ADVANCE AUTO PARTS INC,AAP,Common,10041281,10041281,290193000,290193000,4.48,,Hist,06/30/2006
CME GROUP INC.,,Cl A,510700,510700,250830000,250830000,3.88,,Hist,06/30/2006
COMCAST CORP,CMCSK,Common,7050455,7050455,231114000,231114000,3.57,,Hist,06/30/2006
Vale S.A.,RIO-,Common,11158000,11158000,229632000,229632000,3.55,,Hist,06/30/2006
"TAPESTRY, INC.",COH,Common,7536600,7536600,225344000,225344000,3.48,,Hist,06/30/2006
"CISCO SYSTEMS, INC.",CSCO,Common,9313214,9313214,181887000,181887000,2.81,,Hist,06/30/2006
BROWN & BROWN INC,BRO,Common,5883000,5883000,171901000,171901000,2.66,,Hist,06/30/2006
BLACKBERRY Ltd,RIMM,Common,2342351,2342351,163426000,163426000,2.53,,Hist,06/30/2006
BROADCOM CORP,BRCM,Cl A,4890087,4890087,148316000,148316000,2.29,,Hist,06/30/2006
GENENTECH INC,DNA,Common,1623240,1623240,132781000,132781000,2.05,,Hist,06/30/2006
CORNING INC /NY,GLW,Common,5188735,5188735,125515000,125515000,1.94,,Hist,06/30/2006
"NetEase, Inc.",NTES,SPONSORED ADR,5523901,5523901,123349000,123349000,1.91,,Hist,06/30/2006
DICKS SPORTING GOODS INC,DKS,Common,2917910,2917910,115549000,115549000,1.79,,Hist,06/30/2006
FIRST DATA CORP,FDC,Common,2465900,2465900,111064000,111064000,1.72,,Hist,06/30/2006
APPLE INC,AAPL,Common,1921307,1921307,110033000,110033000,1.70,,Hist,06/30/2006
GENERAL ELECTRIC CO,GE,Common,3202195,3202195,105544000,105544000,1.63,,Hist,06/30/2006
CARMAX INC,KMX,Common,2965773,2965773,105166000,105166000,1.63,,Hist,06/30/2006
"CalAtlantic Group, Inc.",SPF,Common,4014100,4014100,103162000,103162000,1.59,,Hist,06/30/2006
US AIRWAYS GROUP INC,LCC,Common,1834800,1834800,92731000,92731000,1.43,,Hist,06/30/2006
EASTMAN KODAK CO,EK,PUT,3650000,3650000,86797000,86797000,1.34,,Hist,06/30/2006
"CBRE GROUP, INC.",CBG,Common,3346500,3346500,83328000,83328000,1.29,,Hist,06/30/2006
NET 1 UEPS TECHNOLOGIES INC,UEPS,Common,2831578,2831578,77444000,77444000,1.20,,Hist,06/30/2006
WHITE MOUNTAINS INSURANCE GROUP LTD,WTM,Common,147550,147550,71857000,71857000,1.11,,Hist,06/30/2006
RESOURCES CONNECTION INC,RECN,Common,2862779,2862779,71627000,71627000,1.11,,Hist,06/30/2006
RALPH LAUREN CORP,RL,CL A,1283348,1283348,70456000,70456000,1.09,,Hist,06/30/2006
ENERGY CO OF MINAS GERAIS,CIG,Common,1625700,1625700,69271000,69271000,1.07,,Hist,06/30/2006
MARTIN MARIETTA MATERIALS INC,MLM,Common,721400,721400,65756000,65756000,1.02,,Hist,06/30/2006
ONYX PHARMACEUTICALS INC,ONXX,Common,3478137,3478137,58537000,58537000,0.90,,Hist,06/30/2006
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,619846,619846,41759000,41759000,0.65,,Hist,06/30/2006
COPART INC,CPRT,Common,1250520,1250520,30713000,30713000,0.47,,Hist,06/30/2006
CONOR MEDSYSTEMS INC,CONR,Common,863844,863844,23833000,23833000,0.37,,Hist,06/30/2006
ITC Holdings Corp.,ITC,Common,890200,890200,23662000,23662000,0.37,,Hist,06/30/2006
CIMPRESS N.V.,VPRT,Common,813028,813028,21740000,21740000,0.34,,Hist,06/30/2006
VERTEX PHARMACEUTICALS INC / MA,VRTX,PUT,495800,495800,18201000,18201000,0.28,,Hist,06/30/2006
FORD MOTOR CO,F,PUT,719300,719300,4985000,4985000,0.08,,Hist,06/30/2006
ENERGY CO OF MINAS GERAIS,CIG,PFD,0,-1583700,0,-72011000,0.00,0.00,Hist,06/30/2006
CAREER EDUCATION CORP,CECO,PUT,0,-1305500,0,-49257000,0.00,0.00,Hist,06/30/2006
MOBILE TELESYSTEMS PJSC,MBT,SPONSORED ADR,0,-2277800,0,-75395000,0.00,0.00,Hist,06/30/2006
COSTAR GROUP INC,CSGP,Common,0,-500548,0,-25973000,0.00,0.00,Hist,06/30/2006
NII HOLDINGS INC,NIHD,Common,0,-2529282,0,-149152000,0.00,0.00,Hist,06/30/2006
NAVTEQ CORP,NVT,Common,0,-1387700,0,-70287000,0.00,0.00,Hist,06/30/2006
CEB Inc.,EXBD,Common,0,-393895,0,-39744000,0.00,0.00,Hist,06/30/2006
GOLDEN WEST FINANCIAL CORP /DE/,GDW,Common,0,-3885336,0,-263814000,0.00,0.00,Hist,06/30/2006
"WorldSpace, Inc",WRSP,CL A,0,-1240900,0,-9369000,0.00,0.00,Hist,06/30/2006
CHENIERE ENERGY INC,LNG,Common,0,-1997500,0,-81039000,0.00,0.00,Hist,06/30/2006
CNET NETWORKS INC,CNET,Common,0,-2878516,0,-40904000,0.00,0.00,Hist,06/30/2006
SCHLUMBERGER LIMITED/NV,SLB,Common,0,-2487300,0,-314818000,0.00,0.00,Hist,06/30/2006
MOODYS CORP /DE/,MCO,Common,0,-1676700,0,-119817000,0.00,0.00,Hist,06/30/2006
UNITEDHEALTH GROUP INC,UNH,Common,0,-1351736,0,-75508000,0.00,0.00,Hist,06/30/2006
"NRG ENERGY, INC.",NRG,Common,0,-434700,0,-19657000,0.00,0.00,Hist,06/30/2006
OMNICARE INC,OCR,Common,0,-1783700,0,-98086000,0.00,0.00,Hist,06/30/2006
CENTEX LLC,CTX,Common,0,-3593600,0,-222767000,0.00,0.00,Hist,06/30/2006
LENNAR CORP /NEW/,LEN,CL A,0,-1138077,0,-68717000,0.00,0.00,Hist,06/30/2006
PULTEGROUP INC/MI/,PHM,Common,0,-2395576,0,-92038000,0.00,0.00,Hist,06/30/2006
RYLAND GROUP INC,RYL,Common,0,-2220200,0,-154082000,0.00,0.00,Hist,06/30/2006
GOOGLE INC.,GOOG,CL A,1926187,1926187,751213000,751213000,8.96,,Hist,03/31/2006
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,18144089,18144089,621616000,621616000,7.41,,Hist,03/31/2006
QUALCOMM INC/DE,QCOM,Common,7787787,7787787,394140000,394140000,4.70,,Hist,03/31/2006
SLM CORP,SLM,Common,6717875,6717875,348926000,348926000,4.16,,Hist,03/31/2006
